customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,RevenueCategory,AvgChargePerMonth,TotalServices,ChargeCategory,CustomerValueScore,ContractRisk,AutoPayment,FiberOpticUser,SeniorHighChargeRisk,TenureContractRisk,HighMonthlyChargeRisk,ServiceEngagementScore,PaperlessBillingRisk,HasDependents,LongTermCustomer,RevenuePerService,ChurnScore
8975-SKGRX,Male,0,Yes,No,71,1,Yes,0,1,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),116.1,8310.55,No,4+ Years,High Revenue,115.42430555555556,7,High,8243.1,1,1,0,0.0,0,1,6,1,0,1,14.5125,3
0678-RLHVP,Female,0,No,No,53,1,Yes,0,0,1,1,0,1,1,Two year,No,Electronic check,105.55,5682.25,No,4+ Years,High Revenue,105.22685185185183,5,High,5594.15,1,0,0,0.0,0,1,4,0,0,1,17.591666666666665,2
4315-MURBD,Female,0,No,No,12,1,No,0,1,0,0,1,1,1,Month-to-month,Yes,Bank transfer (automatic),98.9,1120.95,Yes,0-1 Year,High Revenue,86.22692307692309,5,High,1186.8000000000002,3,1,0,0.0,0,1,4,1,0,0,16.483333333333334,5
2267-FPIMA,Male,0,Yes,No,50,1,Yes,0,1,1,0,0,0,1,Month-to-month,Yes,Credit card (automatic),94.4,4914.9,No,4+ Years,High Revenue,96.37058823529412,4,High,4720.0,3,1,0,0.0,0,1,3,1,0,1,18.880000000000003,5
1051-GEJLJ,Female,0,No,No,2,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.5,27.55,No,0-1 Year,Normal Revenue,9.183333333333334,1,Low,39.0,3,0,0,0.0,1,0,0,0,0,0,9.75,4
9734-YWGEX,Female,0,No,No,9,1,Yes,0,0,0,1,0,1,1,Month-to-month,No,Credit card (automatic),98.3,923.5,Yes,0-1 Year,High Revenue,92.35,4,High,884.6999999999999,3,1,0,0.0,1,1,3,0,0,0,19.66,5
2719-BDAQO,Male,0,No,No,17,1,No,0,1,0,0,0,1,1,Month-to-month,No,Electronic check,93.85,1625.65,Yes,1-2 Years,High Revenue,90.3138888888889,4,High,1595.4499999999998,3,0,0,0.0,0,1,3,0,0,0,18.77,4
5285-MVEHD,Female,0,Yes,No,56,1,No,0,1,1,1,0,1,1,One year,Yes,Credit card (automatic),105.6,6068.65,No,4+ Years,High Revenue,106.46754385964913,6,High,5913.599999999999,2,1,0,0.0,0,1,5,1,0,1,15.085714285714285,4
0379-DJQHR,Male,0,Yes,Yes,67,1,No,0,1,1,1,0,1,1,Two year,No,Credit card (automatic),81.35,5398.6,No,4+ Years,High Revenue,79.39117647058823,6,High,5450.45,1,1,0,0.0,0,1,5,0,1,1,11.62142857142857,2
0781-LKXBR,Male,1,No,No,9,1,Yes,0,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,100.5,918.6,Yes,0-1 Year,High Revenue,91.86,4,High,904.5,3,0,0,100.5,1,1,3,1,0,0,20.1,6
5543-QDCRY,Male,0,No,No,4,1,No,0,0,0,0,0,1,0,Month-to-month,Yes,Electronic check,56.4,234.85,No,0-1 Year,Normal Revenue,46.97,2,Medium,225.6,3,0,0,0.0,1,0,1,1,0,0,18.8,5
0297-RBCSG,Male,0,No,No,19,1,No,0,0,1,0,1,0,1,One year,Yes,Bank transfer (automatic),65.35,1231.85,No,1-2 Years,Normal Revenue,61.5925,4,Medium,1241.65,2,1,0,0.0,0,1,3,1,0,0,13.069999999999999,4
4694-PHWFW,Female,0,No,Yes,8,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.95,170.9,No,0-1 Year,Normal Revenue,18.98888888888889,1,Low,159.6,3,0,0,0.0,1,0,0,0,1,0,9.975,4
0835-JKADZ,Female,0,No,No,71,1,Yes,0,0,1,1,1,1,1,Two year,Yes,Electronic check,111.25,7984.15,No,4+ Years,High Revenue,110.89097222222222,6,High,7898.75,1,0,0,0.0,0,1,5,1,0,1,15.892857142857142,3
1907-UBQFC,Male,1,No,No,10,1,No,0,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,72.85,688.65,Yes,0-1 Year,Normal Revenue,62.60454545454545,2,High,728.5,3,0,0,72.85,1,1,1,1,0,0,24.28333333333333,6
7508-SMHXL,Female,1,No,No,15,1,Yes,0,0,1,0,0,1,0,Month-to-month,No,Credit card (automatic),89.0,1288.3,No,1-2 Years,High Revenue,80.51875,3,High,1335.0,3,1,0,89.0,0,1,2,0,0,0,22.25,4
3865-YIOTT,Male,0,Yes,Yes,72,1,Yes,0,1,0,1,0,1,1,One year,Yes,Bank transfer (automatic),106.1,7848.5,No,4+ Years,High Revenue,107.513698630137,5,High,7639.2,2,1,0,0.0,0,1,4,1,1,1,17.683333333333334,4
5993-BQHEA,Male,0,No,No,12,1,No,0,0,0,0,0,0,0,One year,No,Credit card (automatic),20.05,267.0,No,0-1 Year,Normal Revenue,20.53846153846154,1,Low,240.6,2,1,0,0.0,0,0,0,0,0,0,10.025,2
6024-RUGGH,Male,0,Yes,Yes,72,1,Yes,0,0,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),25.2,1798.9,No,4+ Years,Normal Revenue,24.64246575342466,1,Low,1814.4,1,1,0,0.0,0,0,0,1,1,1,12.6,2
6513-EECDB,Male,1,Yes,No,1,1,Yes,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,73.55,73.55,Yes,0-1 Year,Normal Revenue,36.775,1,High,73.55,3,0,0,73.55,1,1,0,1,0,0,36.775,6
3956-CJUST,Female,1,No,No,23,1,No,0,1,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),75.4,1643.55,No,1-2 Years,Normal Revenue,68.48125,2,High,1734.2,3,1,0,75.4,0,1,1,1,0,0,25.133333333333336,5
4079-WWQQQ,Male,0,No,No,72,0,No phone service,0,1,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),65.55,4807.45,No,4+ Years,Normal Revenue,65.8554794520548,6,Medium,4719.599999999999,1,1,0,0.0,0,1,6,1,0,1,9.364285714285714,3
6103-BOCOU,Female,0,No,No,26,1,Yes,0,0,0,1,0,0,0,Month-to-month,Yes,Electronic check,80.7,2193.0,No,2-4 Years,High Revenue,81.22222222222223,2,High,2098.2000000000003,3,0,0,0.0,0,1,1,1,0,1,26.900000000000002,5
5149-TGWDZ,Female,0,No,No,21,1,No,0,0,1,1,1,1,1,One year,Yes,Mailed check,104.55,2239.4,No,1-2 Years,High Revenue,101.7909090909091,6,High,2195.55,2,0,0,0.0,0,1,5,1,0,0,14.935714285714285,4
7471-WNSUF,Male,0,Yes,No,60,1,Yes,0,0,0,0,0,0,0,One year,No,Bank transfer (automatic),24.15,1505.9,No,4+ Years,Normal Revenue,24.68688524590164,1,Low,1449.0,2,1,0,0.0,0,0,0,0,0,1,12.075,2
8942-DBMHZ,Male,0,No,No,12,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.45,255.35,No,0-1 Year,Normal Revenue,19.642307692307693,1,Low,245.4,3,0,0,0.0,0,0,0,0,0,0,10.225,3
4301-VVZKA,Male,0,Yes,No,16,1,Yes,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,75.4,1189.4,No,1-2 Years,Normal Revenue,69.96470588235294,1,High,1206.4,3,0,0,0.0,0,1,0,1,0,0,37.7,5
9199-PWQVC,Female,0,Yes,No,63,1,Yes,0,1,1,0,0,1,1,One year,Yes,Credit card (automatic),79.7,4786.15,No,4+ Years,Normal Revenue,74.78359375,5,High,5021.1,2,1,0,0.0,0,1,4,1,0,1,13.283333333333333,4
4824-GUCBY,Female,1,No,No,22,1,No,0,1,1,0,0,0,0,Month-to-month,No,Electronic check,81.7,1820.9,No,1-2 Years,High Revenue,79.16956521739131,3,High,1797.4,3,0,0,81.7,0,1,2,0,0,0,20.425,4
5393-HJZSM,Female,0,Yes,Yes,32,1,No,0,1,1,1,1,0,1,Month-to-month,No,Bank transfer (automatic),76.3,2404.15,No,2-4 Years,Normal Revenue,72.85303030303031,6,High,2441.6,3,1,0,0.0,0,1,5,0,1,1,10.9,4
7074-IEVOJ,Female,1,No,No,3,1,Yes,0,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,79.4,205.05,Yes,0-1 Year,Normal Revenue,51.2625,2,High,238.2,3,0,0,79.4,1,1,1,1,0,0,26.46666666666667,6
9625-QSTYE,Female,0,No,No,13,1,No,0,0,1,1,0,0,0,Month-to-month,Yes,Electronic check,81.15,952.3,Yes,1-2 Years,High Revenue,68.02142857142857,3,High,1054.95,3,0,0,0.0,0,1,2,1,0,0,20.2875,5
0862-PRCBS,Female,0,Yes,Yes,68,1,Yes,0,0,1,0,1,1,1,Two year,Yes,Credit card (automatic),103.75,7039.45,No,4+ Years,High Revenue,102.02101449275362,5,High,7055.0,1,1,0,0.0,0,1,4,1,1,1,17.291666666666668,3
8812-ZRHFP,Female,0,Yes,Yes,30,1,No,0,0,0,1,0,0,1,One year,No,Electronic check,86.45,2538.05,No,2-4 Years,High Revenue,81.87258064516129,3,High,2593.5,2,0,0,0.0,0,1,2,0,1,1,21.6125,3
5146-CBVOE,Female,0,No,No,16,1,No,0,0,1,0,0,0,0,Month-to-month,No,Bank transfer (automatic),75.1,1212.85,No,1-2 Years,Normal Revenue,71.34411764705882,2,High,1201.6,3,1,0,0.0,0,1,1,0,0,0,25.03333333333333,4
0454-OKRCT,Male,0,No,No,33,1,No,0,0,1,0,1,0,0,Two year,No,Bank transfer (automatic),80.6,2651.1,No,2-4 Years,High Revenue,77.9735294117647,3,High,2659.8,1,1,0,0.0,0,1,2,0,0,1,20.15,2
5787-KXGIY,Male,0,Yes,No,72,1,No,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.3,1304.8,No,4+ Years,Normal Revenue,17.873972602739727,1,Low,1389.6,1,1,0,0.0,0,0,0,0,0,1,9.65,1
4750-ZRXIU,Female,1,No,No,4,1,Yes,0,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,84.6,360.1,Yes,0-1 Year,High Revenue,72.02000000000001,2,High,338.4,3,0,0,84.6,1,1,1,1,0,0,28.2,6
4198-VFOEA,Female,0,No,No,12,0,No phone service,0,1,0,0,1,0,0,One year,Yes,Mailed check,33.6,435.45,No,0-1 Year,Normal Revenue,33.496153846153845,2,Low,403.2000000000001,2,0,0,0.0,0,0,2,1,0,0,11.200000000000001,3
6630-UJZMY,Female,1,Yes,No,4,1,Yes,0,0,0,0,0,1,0,Month-to-month,Yes,Electronic check,83.25,308.05,No,0-1 Year,High Revenue,61.61,2,High,333.0,3,0,0,83.25,1,1,1,1,0,0,27.75,6
5709-LVOEQ,Female,0,Yes,Yes,0,1,No,0,1,1,1,0,1,1,Two year,No,Mailed check,80.85,0.0,No,0-1 Year,High Revenue,0.0,6,High,0.0,1,0,0,0.0,0,1,5,0,1,0,11.549999999999999,2
6400-BWQKW,Female,0,No,No,6,1,Yes,0,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,79.05,434.5,Yes,0-1 Year,Normal Revenue,62.07142857142857,2,High,474.3,3,0,0,0.0,1,1,1,1,0,0,26.349999999999998,6
2692-AQCPF,Female,0,Yes,No,65,1,Yes,0,0,1,1,1,1,1,One year,Yes,Credit card (automatic),108.05,7118.9,No,4+ Years,High Revenue,107.8621212121212,6,High,7023.25,2,1,0,0.0,0,1,5,1,0,1,15.435714285714285,4
0347-UBKUZ,Female,0,No,No,15,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.9,320.45,No,1-2 Years,Normal Revenue,20.028125,1,Low,298.5,3,0,0,0.0,0,0,0,0,0,0,9.95,3
0835-DUUIQ,Female,0,No,Yes,24,1,No,0,0,0,0,0,0,0,One year,No,Bank transfer (automatic),21.05,531.55,No,1-2 Years,Normal Revenue,21.262,1,Low,505.2000000000001,2,1,0,0.0,0,0,0,0,1,0,10.525,2
0811-GSDTP,Female,0,No,Yes,13,0,No phone service,0,0,1,0,0,0,0,Month-to-month,No,Electronic check,30.15,382.2,No,1-2 Years,Normal Revenue,27.3,1,Low,391.95,3,0,0,0.0,0,0,1,0,1,0,15.075,3
7567-ECMCM,Male,0,No,No,24,1,No,0,0,0,0,0,0,1,Month-to-month,Yes,Credit card (automatic),79.85,2001.0,No,1-2 Years,Normal Revenue,80.04,2,High,1916.4,3,1,0,0.0,0,1,1,1,0,0,26.616666666666664,5
6115-ZTBFQ,Female,0,Yes,No,72,0,No phone service,0,1,1,1,1,1,1,Two year,No,Bank transfer (automatic),65.5,4919.7,No,4+ Years,Normal Revenue,67.3931506849315,6,Medium,4716.0,1,1,0,0.0,0,1,6,0,0,1,9.357142857142858,2
6353-BRMMA,Female,0,Yes,Yes,54,1,Yes,0,1,1,0,0,1,1,Month-to-month,Yes,Bank transfer (automatic),104.1,5645.8,No,4+ Years,High Revenue,102.6509090909091,5,High,5621.4,3,1,0,0.0,0,1,4,1,1,1,17.349999999999998,5
6680-WKXRZ,Female,0,No,No,3,1,Yes,0,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),74.4,215.8,Yes,0-1 Year,Normal Revenue,53.95,1,High,223.2,3,1,0,0.0,1,1,0,0,0,0,37.2,5
6231-WFGFH,Male,0,Yes,Yes,4,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,20.5,77.6,No,0-1 Year,Normal Revenue,15.52,1,Low,82.0,3,0,0,0.0,1,0,0,1,1,0,10.25,5
9904-EHEVJ,Female,1,Yes,Yes,32,1,Yes,0,0,0,1,0,1,0,Month-to-month,Yes,Mailed check,91.35,2896.55,No,2-4 Years,High Revenue,87.77424242424243,3,High,2923.2,3,0,0,91.35,0,1,2,1,1,1,22.8375,5
7028-DVOIQ,Male,1,No,No,35,1,Yes,0,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,99.05,3395.8,Yes,2-4 Years,High Revenue,94.32777777777778,4,High,3466.75,3,0,0,99.05,0,1,3,1,0,1,19.81,5
6169-PPETC,Male,0,Yes,Yes,35,1,No,0,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),20.5,759.35,No,2-4 Years,Normal Revenue,21.093055555555555,1,Low,717.5,1,1,0,0.0,0,0,0,0,1,1,10.25,1
4208-UFFGW,Male,1,No,No,2,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,44.95,85.15,Yes,0-1 Year,Normal Revenue,28.383333333333336,1,Medium,89.9,3,0,0,44.95,1,0,0,0,0,0,22.475,4
8584-KMVXD,Female,0,No,No,8,1,No,0,0,1,0,0,0,0,Month-to-month,No,Electronic check,75.6,535.55,No,0-1 Year,Normal Revenue,59.50555555555555,2,High,604.8,3,0,0,0.0,1,1,1,0,0,0,25.2,5
8467-WYNSR,Male,0,No,No,22,1,No,0,1,0,0,1,0,0,Month-to-month,No,Mailed check,55.1,1253.15,No,1-2 Years,Normal Revenue,54.48478260869565,3,Medium,1212.2,3,0,0,0.0,0,0,2,0,0,0,13.775,3
0851-DFJKB,Female,0,No,No,15,1,No,0,1,0,1,1,0,0,Month-to-month,No,Electronic check,58.95,955.15,No,1-2 Years,Normal Revenue,59.696875,4,Medium,884.25,3,0,0,0.0,0,0,3,0,0,0,11.790000000000001,3
5382-SOYZL,Male,0,No,No,22,1,Yes,0,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,95.1,2162.6,No,1-2 Years,High Revenue,94.02608695652174,3,High,2092.2,3,0,0,0.0,0,1,2,1,0,0,23.775,5
9448-REEVD,Male,0,Yes,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,No,Credit card (automatic),44.7,44.7,Yes,0-1 Year,Normal Revenue,22.35,1,Medium,44.7,3,1,0,0.0,1,0,0,0,0,0,22.35,4
3261-CQXOL,Female,0,Yes,Yes,71,1,Yes,0,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),25.45,1813.35,No,4+ Years,Normal Revenue,25.185416666666665,1,Low,1806.95,1,1,0,0.0,0,0,0,0,1,1,12.725,1
8388-FYNPZ,Male,0,No,No,4,1,No,0,1,0,1,0,0,0,Month-to-month,No,Electronic check,56.75,245.15,No,0-1 Year,Normal Revenue,49.03,3,Medium,227.0,3,0,0,0.0,1,0,2,0,0,0,14.1875,4
4002-BQWPQ,Male,0,No,No,25,1,Yes,0,1,1,1,1,0,1,Month-to-month,No,Bank transfer (automatic),81.75,2028.8,No,2-4 Years,High Revenue,78.03076923076922,6,High,2043.75,3,1,0,0.0,0,1,5,0,0,1,11.678571428571429,4
5651-YLPRD,Female,0,Yes,Yes,32,1,No,0,0,1,0,0,1,0,Month-to-month,Yes,Electronic check,86.1,2723.75,No,2-4 Years,High Revenue,82.53787878787878,3,High,2755.2,3,0,0,0.0,0,1,2,1,1,1,21.525,5
2826-DXLQO,Male,1,Yes,No,7,0,No phone service,0,1,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),29.8,220.45,No,0-1 Year,Normal Revenue,27.55625,1,Low,208.6,3,1,0,29.8,1,0,1,0,0,0,14.9,4
4378-BZYFP,Male,0,No,No,17,1,No,0,0,0,0,0,0,0,One year,Yes,Mailed check,20.5,365.8,No,1-2 Years,Normal Revenue,20.322222222222223,1,Low,348.5,2,0,0,0.0,0,0,0,1,0,0,10.25,3
9489-UTFKA,Male,1,Yes,No,8,1,No,0,1,0,0,0,1,0,Month-to-month,No,Bank transfer (automatic),60.9,551.95,No,0-1 Year,Normal Revenue,61.32777777777778,3,Medium,487.2,3,1,0,60.9,1,0,2,0,0,0,15.225,4
4849-PYRLQ,Female,1,No,No,56,1,Yes,0,1,0,1,1,0,1,Two year,No,Bank transfer (automatic),73.25,4054.2,No,4+ Years,Normal Revenue,71.12631578947368,5,High,4102.0,1,1,0,73.25,0,1,4,0,0,1,12.208333333333334,2
9117-SHLZX,Male,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,45.7,45.7,Yes,0-1 Year,Normal Revenue,22.85,1,Medium,45.7,3,0,0,0.0,1,0,0,1,0,0,22.85,5
9889-TMAHG,Male,1,No,No,8,1,No,0,1,0,0,1,1,1,Month-to-month,No,Credit card (automatic),100.3,832.35,Yes,0-1 Year,High Revenue,92.48333333333332,5,High,802.4,3,1,0,100.3,1,1,4,0,0,0,16.716666666666665,5
4541-RMRLG,Male,0,No,No,7,1,No,0,0,0,0,0,0,0,Month-to-month,No,Electronic check,19.25,112.3,Yes,0-1 Year,Normal Revenue,14.0375,1,Low,134.75,3,0,0,0.0,1,0,0,0,0,0,9.625,4
7764-BDPEE,Male,0,No,Yes,3,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.85,60.65,No,0-1 Year,Normal Revenue,15.1625,1,Low,62.55,3,0,0,0.0,1,0,0,0,1,0,10.425,4
3429-IFLEM,Female,0,No,No,71,1,No,0,1,1,1,1,1,0,Two year,No,Credit card (automatic),77.35,5550.1,No,4+ Years,Normal Revenue,77.08472222222223,6,High,5491.849999999999,1,1,0,0.0,0,1,5,0,0,1,11.049999999999999,2
3158-MOERK,Female,0,No,No,2,1,Yes,0,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,96.0,174.8,Yes,0-1 Year,High Revenue,58.26666666666667,3,High,192.0,3,0,0,0.0,1,1,2,1,0,0,24.0,6
7294-TMAOP,Female,0,No,No,1,1,No,0,0,0,0,0,1,1,Month-to-month,No,Electronic check,90.55,90.55,Yes,0-1 Year,High Revenue,45.275,3,High,90.55,3,0,0,0.0,1,1,2,0,0,0,22.6375,5
5002-GCQFH,Male,0,Yes,No,49,1,Yes,0,1,1,0,0,1,0,Month-to-month,Yes,Bank transfer (automatic),93.85,4733.1,No,4+ Years,High Revenue,94.662,4,High,4598.65,3,1,0,0.0,0,1,3,1,0,1,18.77,5
0556-FJEGU,Male,0,No,No,58,1,No,0,0,1,1,1,1,0,Two year,No,Bank transfer (automatic),70.1,4048.95,No,4+ Years,Normal Revenue,68.62627118644068,5,High,4065.8,1,1,0,0.0,0,1,4,0,0,1,11.683333333333332,2
8919-FYFQZ,Male,1,Yes,No,44,0,No phone service,0,0,1,0,0,0,0,Month-to-month,Yes,Electronic check,30.35,1359.7,Yes,2-4 Years,Normal Revenue,30.21555555555556,1,Low,1335.4,3,0,0,30.35,0,0,1,1,0,1,15.175,4
0604-THJFP,Female,0,Yes,Yes,59,1,No,0,0,1,0,1,1,1,Two year,Yes,Credit card (automatic),75.95,4542.35,No,4+ Years,Normal Revenue,75.70583333333335,5,High,4481.05,1,1,0,0.0,0,1,4,1,1,1,12.658333333333333,3
2834-JRTUA,Male,0,No,No,71,1,Yes,0,1,0,1,1,1,1,Two year,Yes,Electronic check,108.05,7532.15,Yes,4+ Years,High Revenue,104.61319444444445,6,High,7671.55,1,0,0,0.0,0,1,5,1,0,1,15.435714285714285,3
5875-YPQFJ,Male,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.9,69.9,Yes,0-1 Year,Normal Revenue,34.95,1,Medium,69.9,3,0,0,0.0,1,1,0,1,0,0,34.95,6
5879-SESNB,Female,0,No,No,11,1,Yes,0,0,0,0,0,0,0,Month-to-month,No,Electronic check,75.25,888.65,No,0-1 Year,Normal Revenue,74.05416666666666,1,High,827.75,3,0,0,0.0,1,1,0,0,0,0,37.625,5
6646-QVXLR,Male,1,Yes,No,62,1,Yes,0,0,1,1,0,1,1,One year,Yes,Electronic check,103.75,6383.35,Yes,4+ Years,High Revenue,101.32301587301588,5,High,6432.5,2,0,0,103.75,0,1,4,1,0,1,17.291666666666668,4
6461-PPAXN,Female,0,Yes,Yes,35,1,No,0,1,0,0,1,0,0,One year,Yes,Bank transfer (automatic),54.95,1916.0,No,2-4 Years,Normal Revenue,53.22222222222222,3,Medium,1923.25,2,1,0,0.0,0,0,2,1,1,1,13.7375,3
3318-ISQFQ,Female,0,No,No,20,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),19.5,413.0,No,1-2 Years,Normal Revenue,19.666666666666668,1,Low,390.0,3,1,0,0.0,0,0,0,1,0,0,9.75,4
1106-HRLKZ,Male,0,Yes,Yes,40,1,No,0,0,0,0,0,0,0,Two year,No,Mailed check,19.6,808.95,No,2-4 Years,Normal Revenue,19.73048780487805,1,Low,784.0,1,0,0,0.0,0,0,0,0,1,1,9.8,1
2483-XSSMZ,Female,0,No,No,39,1,No,0,1,0,0,0,0,0,One year,Yes,Electronic check,47.85,1886.4,No,2-4 Years,Normal Revenue,47.16,2,Medium,1866.15,2,0,0,0.0,0,0,1,1,0,1,15.950000000000001,3
8603-IJWDN,Male,0,No,No,1,1,Yes,0,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,86.6,86.6,Yes,0-1 Year,High Revenue,43.3,2,High,86.6,3,0,0,0.0,1,1,1,1,0,0,28.866666666666664,6
8165-ZJRNM,Female,0,Yes,Yes,72,1,Yes,0,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),23.75,1679.25,No,4+ Years,Normal Revenue,23.003424657534246,1,Low,1710.0,1,1,0,0.0,0,0,0,0,1,1,11.875,1
9369-XFEHK,Female,1,Yes,No,33,1,Yes,0,0,1,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),80.6,2656.5,Yes,2-4 Years,High Revenue,78.13235294117646,2,High,2659.8,3,1,0,80.6,0,1,1,1,0,1,26.866666666666664,5
2604-XVDAM,Female,0,No,No,12,1,No,0,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),43.8,540.95,No,0-1 Year,Normal Revenue,41.61153846153847,1,Medium,525.5999999999999,3,1,0,0.0,0,0,0,0,0,0,21.9,3
3717-OFRTN,Male,0,No,No,1,1,No,0,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),19.75,19.75,No,0-1 Year,Normal Revenue,9.875,1,Low,19.75,3,1,0,0.0,1,0,0,0,0,0,9.875,4
9046-JBFWA,Male,0,No,Yes,27,1,No,0,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.15,537.35,No,2-4 Years,Normal Revenue,19.19107142857143,1,Low,517.05,3,0,0,0.0,0,0,0,0,1,1,9.575,3
3280-NMUVX,Male,0,Yes,Yes,34,1,No,0,0,0,0,0,0,0,One year,No,Credit card (automatic),19.6,678.8,No,2-4 Years,Normal Revenue,19.39428571428571,1,Low,666.4000000000001,2,1,0,0.0,0,0,0,0,1,1,9.8,2
1206-EHBDD,Female,0,Yes,No,56,1,No,0,1,0,1,0,0,0,Two year,No,Bank transfer (automatic),80.3,4513.65,No,4+ Years,High Revenue,79.18684210526315,3,High,4496.8,1,1,0,0.0,0,1,2,0,0,1,20.075,2
8361-LBRDI,Female,0,No,No,58,1,Yes,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),24.35,1423.85,No,4+ Years,Normal Revenue,24.133050847457625,1,Low,1412.3000000000002,1,1,0,0.0,0,0,0,0,0,1,12.175,1
4883-KCPZJ,Female,0,Yes,Yes,22,1,Yes,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),25.25,555.4,No,1-2 Years,Normal Revenue,24.14782608695652,1,Low,555.5,1,1,0,0.0,0,0,0,0,1,0,12.625,1
9108-EQPNQ,Female,0,Yes,Yes,10,1,Yes,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),26.1,225.55,No,0-1 Year,Normal Revenue,20.50454545454545,1,Low,261.0,1,1,0,0.0,0,0,0,0,1,0,13.05,1
7277-KAMWT,Male,0,No,No,13,1,No,0,0,0,0,0,0,0,Two year,No,Credit card (automatic),20.0,268.45,No,1-2 Years,Normal Revenue,19.175,1,Low,260.0,1,1,0,0.0,0,0,0,0,0,0,10.0,1
3842-IYKUE,Female,0,No,No,35,1,Yes,0,0,1,0,1,0,0,Month-to-month,No,Credit card (automatic),85.3,2917.5,Yes,2-4 Years,High Revenue,81.04166666666667,3,High,2985.5,3,1,0,0.0,0,1,2,0,0,1,21.325,4
6641-XRPSU,Female,0,No,No,34,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),70.0,2416.1,Yes,2-4 Years,Normal Revenue,69.03142857142856,1,High,2380.0,3,1,0,0.0,0,1,0,1,0,1,35.0,5
1374-DMZUI,Female,1,No,No,4,1,Yes,0,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,94.3,424.45,Yes,0-1 Year,High Revenue,84.89,3,High,377.2,3,0,0,94.3,1,1,2,1,0,0,23.575,6
2545-LXYVJ,Male,0,Yes,No,72,1,No,0,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),20.7,1492.1,No,4+ Years,Normal Revenue,20.43972602739726,1,Low,1490.4,1,1,0,0.0,0,0,0,0,0,1,10.35,1
3234-VKACU,Male,0,No,No,2,1,No,0,0,0,0,1,1,1,Month-to-month,No,Electronic check,70.3,132.4,No,0-1 Year,Normal Revenue,44.13333333333333,4,High,140.6,3,0,0,0.0,1,1,3,0,0,0,14.059999999999999,5
8357-EQXFO,Female,0,No,No,7,1,No,0,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,95.35,660.9,Yes,0-1 Year,High Revenue,82.6125,4,High,667.4499999999999,3,0,0,0.0,1,1,3,1,0,0,19.07,6
1989-PRJHP,Male,1,Yes,No,27,1,Yes,0,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,75.5,1893.95,Yes,2-4 Years,Normal Revenue,67.64107142857144,1,High,2038.5,3,0,0,75.5,0,1,0,1,0,1,37.75,5
8120-JDCAM,Male,0,Yes,Yes,4,1,No,0,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,69.55,284.9,No,0-1 Year,Normal Revenue,56.98,1,Medium,278.2,3,0,0,0.0,1,1,0,1,1,0,34.775,6
